Local time,Open,High,Low,Close,Volume
18.10.2015 00:30:00.000 GMT+0330,1176.640,1176.640,1176.640,1176.640,0
19.10.2015 00:30:00.000 GMT+0330,1176.449,1178.149,1168.549,1170.589,54706790.1493
20.10.2015 00:30:00.000 GMT+0330,1170.578,1180.889,1167.328,1175.770,60863720.178500004
21.10.2015 00:30:00.000 GMT+0330,1175.449,1179.218,1163.719,1166.919,68632880.2704
22.10.2015 00:30:00.000 GMT+0330,1166.758,1171.730,1162.579,1165.420,75681080.6395
23.10.2015 00:30:00.000 GMT+0330,1165.798,1179.351,1158.929,1164.180,76759680.39029999
24.10.2015 00:30:00.000 GMT+0330,1164.180,1164.180,1164.180,1164.180,0
25.10.2015 00:30:00.000 GMT+0330,1164.180,1164.180,1164.180,1164.180,0
26.10.2015 00:30:00.000 GMT+0330,1163.641,1169.640,1162.069,1163.059,54621899.723799996
27.10.2015 00:30:00.000 GMT+0330,1162.819,1168.729,1160.678,1166.480,48235969.6031
28.10.2015 00:30:00.000 GMT+0330,1166.368,1182.909,1152.278,1155.830,64987609.505799994
29.10.2015 00:30:00.000 GMT+0330,1156.149,1162.639,1143.379,1143.380,80222109.5562
30.10.2015 00:30:00.000 GMT+0330,1146.698,1150.019,1139.211,1141.831,79172210.41039999
31.10.2015 00:30:00.000 GMT+0330,1141.831,1141.831,1141.831,1141.831,0
01.11.2015 00:30:00.000 GMT+0330,1141.831,1141.831,1141.831,1141.831,0
02.11.2015 01:30:00.000 GMT+0330,1141.652,1142.989,1132.549,1133.311,56007929.86170001
03.11.2015 01:30:00.000 GMT+0330,1133.220,1138.240,1114.358,1117.401,59765309.453099996
04.11.2015 01:30:00.000 GMT+0330,1117.459,1122.780,1106.329,1107.579,66232605.21879999
05.11.2015 01:30:00.000 GMT+0330,1107.431,1111.449,1102.919,1103.591,56344259.70579999
06.11.2015 01:30:00.000 GMT+0330,1103.179,1110.429,1085.400,1089.452,59455650.0315
07.11.2015 01:30:00.000 GMT+0330,1089.452,1089.452,1089.452,1089.452,0
08.11.2015 01:30:00.000 GMT+0330,1089.452,1089.452,1089.452,1089.452,0
09.11.2015 01:30:00.000 GMT+0330,1089.742,1095.720,1088.339,1091.932,56837900.1616
10.11.2015 01:30:00.000 GMT+0330,1091.700,1094.588,1085.179,1089.311,54054160.35690001
11.11.2015 01:30:00.000 GMT+0330,1089.479,1093.550,1084.109,1086.131,49187100.29119999
12.11.2015 01:30:00.000 GMT+0330,1086.080,1089.639,1074.129,1084.901,57655069.828
13.11.2015 01:30:00.000 GMT+0330,1084.560,1088.558,1079.708,1083.491,60437810.1825
14.11.2015 01:30:00.000 GMT+0330,1083.491,1083.491,1083.491,1083.491,0
15.11.2015 01:30:00.000 GMT+0330,1083.491,1083.491,1083.491,1083.491,0
16.11.2015 01:30:00.000 GMT+0330,1089.140,1098.139,1081.309,1082.662,69938799.6198
17.11.2015 01:30:00.000 GMT+0330,1083.429,1084.969,1065.428,1070.011,64409949.6604
18.11.2015 01:30:00.000 GMT+0330,1071.080,1075.359,1064.615,1070.322,69454779.5651
19.11.2015 01:30:00.000 GMT+0330,1069.890,1087.379,1069.379,1081.911,76612200.2008
20.11.2015 01:30:00.000 GMT+0330,1081.101,1088.048,1075.801,1077.592,68766890.0489
21.11.2015 01:30:00.000 GMT+0330,1077.592,1077.592,1077.592,1077.592,0
22.11.2015 01:30:00.000 GMT+0330,1077.592,1077.592,1077.592,1077.592,0
23.11.2015 01:30:00.000 GMT+0330,1077.031,1077.072,1066.761,1068.951,65872240.6032
24.11.2015 01:30:00.000 GMT+0330,1068.810,1081.102,1068.639,1075.081,61309830.009899996
25.11.2015 01:30:00.000 GMT+0330,1075.240,1080.780,1067.891,1070.861,52516160.5776
26.11.2015 01:30:00.000 GMT+0330,1071.360,1074.822,1069.639,1071.550,32778919.934599996
27.11.2015 01:30:00.000 GMT+0330,1071.422,1073.752,1052.708,1057.469,53687170.6248
28.11.2015 01:30:00.000 GMT+0330,1057.469,1057.469,1057.469,1057.469,0
29.11.2015 01:30:00.000 GMT+0330,1057.469,1057.469,1057.469,1057.469,0
30.11.2015 01:30:00.000 GMT+0330,1056.839,1069.679,1053.131,1064.241,53880179.9419
01.12.2015 01:30:00.000 GMT+0330,1064.799,1074.629,1063.202,1068.842,67669764.161
02.12.2015 01:30:00.000 GMT+0330,1068.410,1071.430,1050.600,1053.242,65548509.7168
03.12.2015 01:30:00.000 GMT+0330,1053.679,1065.399,1046.231,1061.691,94218839.76430002
04.12.2015 01:30:00.000 GMT+0330,1062.670,1088.841,1058.128,1085.851,97319150.38829997
05.12.2015 01:30:00.000 GMT+0330,1085.851,1085.851,1085.851,1085.851,0
06.12.2015 01:30:00.000 GMT+0330,1085.851,1085.851,1085.851,1085.851,0
07.12.2015 01:30:00.000 GMT+0330,1085.671,1086.581,1066.189,1070.932,80290700.31639999
08.12.2015 01:30:00.000 GMT+0330,1070.340,1079.158,1067.590,1074.501,73223080.63479999
09.12.2015 01:30:00.000 GMT+0330,1074.789,1085.349,1069.500,1072.402,77038120.27000001
10.12.2015 01:30:00.000 GMT+0330,1071.849,1076.431,1069.359,1071.212,65924620.3304
11.12.2015 01:30:00.000 GMT+0330,1071.660,1079.490,1062.381,1074.191,78288650.5126
12.12.2015 01:30:00.000 GMT+0330,1074.191,1074.191,1074.191,1074.191,0
13.12.2015 01:30:00.000 GMT+0330,1074.191,1074.191,1074.191,1074.191,0
14.12.2015 01:30:00.000 GMT+0330,1073.260,1077.499,1058.650,1059.771,76881690.1444
15.12.2015 01:30:00.000 GMT+0330,1059.629,1068.669,1058.849,1060.781,74205310.22539999
16.12.2015 01:30:00.000 GMT+0330,1060.740,1078.309,1060.639,1072.061,61444530.070199996
17.12.2015 01:30:00.000 GMT+0330,1073.029,1073.180,1047.640,1050.831,80861264.4672
18.12.2015 01:30:00.000 GMT+0330,1052.190,1071.578,1050.859,1065.811,65682430.14800001
19.12.2015 01:30:00.000 GMT+0330,1065.811,1065.811,1065.811,1065.811,0
20.12.2015 01:30:00.000 GMT+0330,1065.811,1065.811,1065.811,1065.811,0
21.12.2015 01:30:00.000 GMT+0330,1065.902,1081.639,1063.838,1077.831,67196839.9883
22.12.2015 01:30:00.000 GMT+0330,1078.059,1080.691,1071.719,1072.181,64858119.964600004
23.12.2015 01:30:00.000 GMT+0330,1072.599,1075.459,1068.269,1070.071,52775509.89400001
24.12.2015 01:30:00.000 GMT+0330,1070.159,1076.942,1070.080,1075.811,41469650.0302
25.12.2015 01:30:00.000 GMT+0330,1075.811,1075.811,1075.811,1075.811,0
26.12.2015 01:30:00.000 GMT+0330,1075.811,1075.811,1075.811,1075.811,0
27.12.2015 01:30:00.000 GMT+0330,1075.811,1075.811,1075.811,1075.811,0
28.12.2015 01:30:00.000 GMT+0330,1075.681,1076.900,1066.459,1068.802,70111930.4298
29.12.2015 01:30:00.000 GMT+0330,1068.680,1075.300,1067.399,1068.479,67771319.9856
30.12.2015 01:30:00.000 GMT+0330,1068.759,1072.219,1059.389,1061.009,69106280.44610001
31.12.2015 01:30:00.000 GMT+0330,1061.289,1063.488,1058.168,1060.881,61738260.209699996
01.01.2016 01:30:00.000 GMT+0330,1060.881,1060.881,1060.881,1060.881,0
02.01.2016 01:30:00.000 GMT+0330,1060.881,1060.881,1060.881,1060.881,0
03.01.2016 01:30:00.000 GMT+0330,1060.881,1060.881,1060.881,1060.881,0
04.01.2016 01:30:00.000 GMT+0330,1062.341,1083.488,1061.729,1074.232,76132099.6283
05.01.2016 01:30:00.000 GMT+0330,1073.550,1082.048,1072.629,1077.232,72690860.1523
06.01.2016 01:30:00.000 GMT+0330,1076.969,1095.180,1074.928,1093.222,77279879.9276
07.01.2016 01:30:00.000 GMT+0330,1093.410,1110.080,1091.350,1108.671,95722649.3361
08.01.2016 01:30:00.000 GMT+0330,1108.269,1112.949,1092.229,1104.031,90385970.41359998
09.01.2016 01:30:00.000 GMT+0330,1104.031,1104.031,1104.031,1104.031,0
10.01.2016 01:30:00.000 GMT+0330,1104.031,1104.031,1104.031,1104.031,0
11.01.2016 01:30:00.000 GMT+0330,1103.751,1108.401,1093.559,1093.881,89342530.48880002
12.01.2016 01:30:00.000 GMT+0330,1093.439,1099.192,1083.449,1086.091,90925989.9855
13.01.2016 01:30:00.000 GMT+0330,1086.689,1095.451,1079.760,1093.191,91510689.73550001
14.01.2016 01:30:00.000 GMT+0330,1093.359,1095.210,1071.419,1078.062,96497970.4618
15.01.2016 01:30:00.000 GMT+0330,1079.259,1097.282,1076.199,1088.371,102262620.92590001
16.01.2016 01:30:00.000 GMT+0330,1088.371,1088.371,1088.371,1088.371,0
17.01.2016 01:30:00.000 GMT+0330,1088.371,1088.371,1088.371,1088.371,0
18.01.2016 01:30:00.000 GMT+0330,1089.402,1093.310,1087.508,1088.688,64345261.1512
19.01.2016 01:30:00.000 GMT+0330,1088.799,1094.530,1082.459,1087.071,102807898.9983
20.01.2016 01:30:00.000 GMT+0330,1087.069,1109.619,1086.979,1100.372,93047038.7935
21.01.2016 01:30:00.000 GMT+0330,1100.710,1104.509,1092.389,1100.741,101069519.46
22.01.2016 01:30:00.000 GMT+0330,1101.239,1102.779,1094.038,1097.462,75412150.3234
23.01.2016 01:30:00.000 GMT+0330,1097.462,1097.462,1097.462,1097.462,0
24.01.2016 01:30:00.000 GMT+0330,1097.462,1097.462,1097.462,1097.462,0
25.01.2016 01:30:00.000 GMT+0330,1097.300,1108.880,1097.130,1107.661,59228789.806400016
26.01.2016 01:30:00.000 GMT+0330,1107.409,1122.908,1106.939,1119.591,66907550.21560001
27.01.2016 01:30:00.000 GMT+0330,1119.020,1127.990,1114.871,1124.601,63256659.74609999
28.01.2016 01:30:00.000 GMT+0330,1125.099,1125.779,1110.900,1114.792,69709249.6752
29.01.2016 01:30:00.000 GMT+0330,1114.140,1118.401,1108.352,1117.891,71076180.3388
30.01.2016 01:30:00.000 GMT+0330,1117.891,1117.891,1117.891,1117.891,0
31.01.2016 01:30:00.000 GMT+0330,1117.891,1117.891,1117.891,1117.891,0
01.02.2016 01:30:00.000 GMT+0330,1117.641,1129.680,1115.352,1128.182,65328599.929900005
02.02.2016 01:30:00.000 GMT+0330,1127.679,1130.951,1122.272,1128.781,62088679.67140001
03.02.2016 01:30:00.000 GMT+0330,1128.529,1145.458,1124.319,1142.091,86861448.3475
04.02.2016 01:30:00.000 GMT+0330,1141.589,1157.308,1139.548,1155.041,96978429.67530002
05.02.2016 01:30:00.000 GMT+0330,1154.429,1174.490,1145.188,1173.352,94181450.48660001
06.02.2016 01:30:00.000 GMT+0330,1173.352,1173.352,1173.352,1173.352,0
07.02.2016 01:30:00.000 GMT+0330,1173.352,1173.352,1173.352,1173.352,0
08.02.2016 01:30:00.000 GMT+0330,1173.299,1200.799,1164.248,1188.741,102345799.6843
09.02.2016 01:30:00.000 GMT+0330,1190.170,1198.881,1185.641,1188.672,112540730.47630002
10.02.2016 01:30:00.000 GMT+0330,1189.129,1197.690,1181.489,1196.781,105541450.3812
11.02.2016 01:30:00.000 GMT+0330,1197.239,1263.329,1195.602,1246.219,123892069.10139999
12.02.2016 01:30:00.000 GMT+0330,1246.979,1248.179,1232.372,1237.452,113623679.81680001
13.02.2016 01:30:00.000 GMT+0330,1237.452,1237.452,1237.452,1237.452,0
14.02.2016 01:30:00.000 GMT+0330,1237.452,1237.452,1237.452,1237.452,0
15.02.2016 01:30:00.000 GMT+0330,1231.088,1234.799,1202.191,1208.900,67337870.41830002
16.02.2016 01:30:00.000 GMT+0330,1208.229,1216.939,1190.829,1200.102,103877629.3994
17.02.2016 01:30:00.000 GMT+0330,1201.179,1213.712,1195.608,1208.102,108829459.19039999
18.02.2016 01:30:00.000 GMT+0330,1209.281,1239.879,1200.691,1230.472,95819479.9422
19.02.2016 01:30:00.000 GMT+0330,1230.409,1234.528,1219.902,1225.832,101773820.34069999
20.02.2016 01:30:00.000 GMT+0330,1225.832,1225.832,1225.832,1225.832,0
21.02.2016 01:30:00.000 GMT+0330,1225.832,1225.832,1225.832,1225.832,0
22.02.2016 01:30:00.000 GMT+0330,1225.059,1226.188,1201.871,1208.332,96615258.93199998
23.02.2016 01:30:00.000 GMT+0330,1208.390,1228.230,1207.150,1225.301,96958090.42459999
24.02.2016 01:30:00.000 GMT+0330,1225.160,1253.251,1221.741,1228.342,127921379.32789999
25.02.2016 01:30:00.000 GMT+0330,1227.949,1242.931,1221.129,1232.621,127247499.70449999
26.02.2016 01:30:00.000 GMT+0330,1231.690,1240.458,1211.459,1222.421,103587639.92799999
27.02.2016 01:30:00.000 GMT+0330,1222.421,1222.421,1222.421,1222.421,0
28.02.2016 01:30:00.000 GMT+0330,1222.421,1222.421,1222.421,1222.421,0
29.02.2016 01:30:00.000 GMT+0330,1222.511,1241.069,1215.651,1238.171,110990749.71669999
01.03.2016 01:30:00.000 GMT+0330,1237.529,1248.461,1227.149,1231.681,118318129.42020003
02.03.2016 01:30:00.000 GMT+0330,1231.209,1244.009,1224.708,1239.621,97402219.2954
03.03.2016 01:30:00.000 GMT+0330,1239.899,1268.248,1237.352,1263.902,121547429.80009998
04.03.2016 01:30:00.000 GMT+0330,1263.479,1279.728,1250.508,1258.991,123621379.37539999
05.03.2016 01:30:00.000 GMT+0330,1258.991,1258.991,1258.991,1258.991,0
06.03.2016 01:30:00.000 GMT+0330,1258.991,1258.991,1258.991,1258.991,0
07.03.2016 01:30:00.000 GMT+0330,1260.112,1273.111,1256.659,1266.791,108491010.3084
08.03.2016 01:30:00.000 GMT+0330,1267.069,1278.040,1260.500,1261.032,110715138.4353
09.03.2016 01:30:00.000 GMT+0330,1261.419,1264.889,1242.912,1252.641,108227620.48240003
10.03.2016 01:30:00.000 GMT+0330,1252.569,1273.299,1237.111,1271.932,102926038.50349998
11.03.2016 01:30:00.000 GMT+0330,1271.210,1284.189,1248.169,1250.392,107594660.28199999
12.03.2016 01:30:00.000 GMT+0330,1250.392,1250.392,1250.392,1250.392,0
13.03.2016 01:30:00.000 GMT+0330,1250.392,1250.392,1250.392,1250.392,0
14.03.2016 00:30:00.000 GMT+0330,1249.980,1261.038,1229.198,1234.930,80984829.78339998
15.03.2016 00:30:00.000 GMT+0330,1235.329,1238.039,1225.659,1232.349,80177289.48570001
16.03.2016 00:30:00.000 GMT+0330,1232.439,1263.842,1226.718,1262.319,93948499.6795
17.03.2016 00:30:00.000 GMT+0330,1260.818,1270.892,1254.389,1257.610,121347580.19459999
18.03.2016 00:30:00.000 GMT+0330,1256.969,1266.848,1247.798,1254.788,108098250.38900001
19.03.2016 00:30:00.000 GMT+0330,1254.788,1254.788,1254.788,1254.788,0
20.03.2016 00:30:00.000 GMT+0330,1254.788,1254.788,1254.788,1254.788,0
21.03.2016 01:30:00.000 GMT+0430,1254.178,1255.960,1240.571,1243.590,78789679.88479999
22.03.2016 01:30:00.000 GMT+0430,1243.939,1260.240,1242.309,1248.049,93253930.5686
23.03.2016 01:30:00.000 GMT+0430,1247.919,1249.429,1215.300,1219.869,100327049.9708
24.03.2016 01:30:00.000 GMT+0430,1220.620,1223.732,1212.160,1216.950,97007929.4443
25.03.2016 01:30:00.000 GMT+0430,1216.950,1216.950,1216.950,1216.950,0
26.03.2016 01:30:00.000 GMT+0430,1216.950,1216.950,1216.950,1216.950,0
27.03.2016 01:30:00.000 GMT+0430,1216.950,1216.950,1216.950,1216.950,0
28.03.2016 01:30:00.000 GMT+0430,1215.608,1223.060,1208.068,1221.209,80504860.40110001
29.03.2016 01:30:00.000 GMT+0430,1221.408,1242.878,1215.290,1240.218,82407529.95019999
30.03.2016 01:30:00.000 GMT+0430,1240.818,1244.029,1223.169,1224.770,89888930.08229999
31.03.2016 01:30:00.000 GMT+0430,1225.270,1240.352,1223.839,1232.269,93870100.4983
01.04.2016 01:30:00.000 GMT+0430,1232.198,1235.260,1208.999,1221.449,102656020.40290001
02.04.2016 01:30:00.000 GMT+0430,1221.449,1221.449,1221.449,1221.449,0
03.04.2016 01:30:00.000 GMT+0430,1221.449,1221.449,1221.449,1221.449,0
04.04.2016 01:30:00.000 GMT+0430,1220.102,1222.550,1214.548,1215.379,93017970.44279999
05.04.2016 01:30:00.000 GMT+0430,1215.569,1236.751,1214.729,1231.040,117441950.20189998
06.04.2016 01:30:00.000 GMT+0430,1230.838,1232.179,1216.481,1222.030,101329709.7682
07.04.2016 01:30:00.000 GMT+0430,1222.429,1243.200,1222.378,1240.199,128734940.052
08.04.2016 01:30:00.000 GMT+0430,1240.049,1242.639,1229.550,1239.059,92387679.93439999
09.04.2016 01:30:00.000 GMT+0430,1239.059,1239.059,1239.059,1239.059,0
10.04.2016 01:30:00.000 GMT+0430,1239.059,1239.059,1239.059,1239.059,0
11.04.2016 01:30:00.000 GMT+0430,1239.398,1258.659,1239.198,1257.550,105734950.1848
12.04.2016 01:30:00.000 GMT+0430,1258.039,1262.589,1251.109,1255.239,97992079.13859999
13.04.2016 01:30:00.000 GMT+0430,1255.178,1256.710,1239.749,1242.289,95046409.4878
14.04.2016 01:30:00.000 GMT+0430,1241.698,1244.050,1223.789,1227.629,119412033.85579999
15.04.2016 01:30:00.000 GMT+0430,1227.120,1235.840,1225.198,1233.398,86968889.71319999
16.04.2016 01:30:00.000 GMT+0430,1233.398,1233.398,1233.398,1233.398,0
17.04.2016 01:30:00.000 GMT+0430,1233.398,1233.398,1233.398,1233.398,0
18.04.2016 01:30:00.000 GMT+0430,1234.680,1241.580,1230.062,1232.040,76545809.86500001
19.04.2016 01:30:00.000 GMT+0430,1232.239,1256.579,1227.649,1249.980,93738069.77239998
20.04.2016 01:30:00.000 GMT+0430,1249.610,1257.940,1242.329,1244.059,100022250.4139
21.04.2016 01:30:00.000 GMT+0430,1242.799,1270.222,1242.438,1247.860,110165929.07919997
22.04.2016 01:30:00.000 GMT+0430,1246.819,1252.609,1227.349,1231.878,103595520.37689999
23.04.2016 01:30:00.000 GMT+0430,1231.878,1231.878,1231.878,1231.878,0
24.04.2016 01:30:00.000 GMT+0430,1231.878,1231.878,1231.878,1231.878,0
25.04.2016 01:30:00.000 GMT+0430,1232.708,1242.230,1229.990,1237.620,85180699.94440001
26.04.2016 01:30:00.000 GMT+0430,1237.889,1244.879,1231.298,1243.210,104412669.65840001
27.04.2016 01:30:00.000 GMT+0430,1243.688,1252.600,1239.350,1245.600,85093200.32610002
28.04.2016 01:30:00.000 GMT+0430,1245.529,1269.590,1237.692,1266.271,103343370.19929998
29.04.2016 01:30:00.000 GMT+0430,1265.999,1296.652,1264.871,1292.138,85402158.9756
30.04.2016 01:30:00.000 GMT+0430,1292.138,1292.138,1292.138,1292.138,0
01.05.2016 01:30:00.000 GMT+0430,1292.138,1292.138,1292.138,1292.138,0
02.05.2016 01:30:00.000 GMT+0430,1290.480,1303.655,1287.609,1291.181,91734421.0148
03.05.2016 01:30:00.000 GMT+0430,1291.289,1301.702,1282.172,1286.141,104218490.36220002
04.05.2016 01:30:00.000 GMT+0430,1284.978,1289.741,1271.749,1279.142,101812769.88979998
05.05.2016 01:30:00.000 GMT+0430,1279.209,1286.400,1268.789,1276.608,110291928.88710003
06.05.2016 01:30:00.000 GMT+0430,1277.299,1295.490,1274.389,1287.028,101310379.38599999
07.05.2016 01:30:00.000 GMT+0430,1287.028,1287.028,1287.028,1287.028,0
08.05.2016 01:30:00.000 GMT+0430,1287.028,1287.028,1287.028,1287.028,0
09.05.2016 01:30:00.000 GMT+0430,1284.481,1287.479,1261.238,1263.652,121206169.9628
10.05.2016 01:30:00.000 GMT+0430,1263.799,1269.459,1256.809,1264.599,122505979.32940002
11.05.2016 01:30:00.000 GMT+0430,1265.618,1279.080,1264.698,1277.181,100131199.6579
12.05.2016 01:30:00.000 GMT+0430,1277.599,1280.870,1261.589,1262.078,102677689.791
13.05.2016 01:30:00.000 GMT+0430,1263.268,1276.268,1262.778,1272.459,99353379.24979998
14.05.2016 01:30:00.000 GMT+0430,1272.459,1272.459,1272.459,1272.459,0
15.05.2016 01:30:00.000 GMT+0430,1272.459,1272.459,1272.459,1272.459,0
16.05.2016 01:30:00.000 GMT+0430,1271.430,1288.659,1270.929,1273.671,102258269.66750003
17.05.2016 01:30:00.000 GMT+0430,1273.338,1282.191,1269.069,1278.782,106881939.53029999
18.05.2016 01:30:00.000 GMT+0430,1279.058,1281.439,1255.019,1258.372,116266219.97379997
19.05.2016 01:30:00.000 GMT+0430,1257.859,1261.230,1243.789,1253.318,110672328.3531
20.05.2016 01:30:00.000 GMT+0430,1254.848,1260.199,1248.758,1251.568,92354050.04009998
21.05.2016 01:30:00.000 GMT+0430,1251.568,1251.568,1251.568,1251.568,0
22.05.2016 01:30:00.000 GMT+0430,1251.568,1251.568,1251.568,1251.568,0
23.05.2016 01:30:00.000 GMT+0430,1250.930,1255.990,1243.098,1247.609,102743719.93540001
24.05.2016 01:30:00.000 GMT+0430,1248.778,1252.140,1225.959,1225.960,121588159.3228
25.05.2016 01:30:00.000 GMT+0430,1227.039,1230.120,1217.789,1223.069,105392589.21169999
26.05.2016 01:30:00.000 GMT+0430,1223.519,1234.142,1218.221,1219.201,93215821.1471
27.05.2016 01:30:00.000 GMT+0430,1219.598,1223.531,1206.679,1212.239,94970709.4432
28.05.2016 01:30:00.000 GMT+0430,1212.239,1212.239,1212.239,1212.239,0
29.05.2016 01:30:00.000 GMT+0430,1212.239,1212.239,1212.239,1212.239,0
30.05.2016 01:30:00.000 GMT+0430,1212.409,1213.360,1199.732,1204.509,51673490.26029999
31.05.2016 01:30:00.000 GMT+0430,1206.079,1218.158,1205.279,1214.148,88998829.30509998
01.06.2016 01:30:00.000 GMT+0430,1215.349,1220.360,1205.909,1212.321,89081950.12830001
02.06.2016 01:30:00.000 GMT+0430,1213.359,1217.630,1209.559,1209.559,93117120.38520001
03.06.2016 01:30:00.000 GMT+0430,1210.649,1244.680,1206.900,1243.848,82147889.49499997
04.06.2016 01:30:00.000 GMT+0430,1243.848,1243.848,1243.848,1243.848,0
05.06.2016 01:30:00.000 GMT+0430,1243.848,1243.848,1243.848,1243.848,0
06.06.2016 01:30:00.000 GMT+0430,1242.879,1248.629,1239.920,1244.855,78147960.30530001
07.06.2016 01:30:00.000 GMT+0430,1245.148,1246.520,1234.771,1242.710,69428699.553
08.06.2016 01:30:00.000 GMT+0430,1243.908,1264.332,1242.979,1260.908,80047839.87969999
09.06.2016 01:30:00.000 GMT+0430,1261.858,1271.632,1256.761,1268.420,71147619.9029
10.06.2016 01:30:00.000 GMT+0430,1268.718,1278.090,1264.509,1272.838,66855920.0764
11.06.2016 01:30:00.000 GMT+0430,1272.838,1272.838,1272.838,1272.838,0
12.06.2016 01:30:00.000 GMT+0430,1272.838,1272.838,1272.838,1272.838,0
13.06.2016 01:30:00.000 GMT+0430,1275.448,1287.142,1272.352,1282.538,77615920.6628
14.06.2016 01:30:00.000 GMT+0430,1283.168,1289.772,1276.228,1285.822,73460330.3077
15.06.2016 01:30:00.000 GMT+0430,1284.689,1296.749,1278.428,1290.338,76520879.86469999
16.06.2016 01:30:00.000 GMT+0430,1291.659,1315.530,1276.902,1276.902,103007129.6692
17.06.2016 01:30:00.000 GMT+0430,1278.848,1299.441,1276.530,1297.559,83302909.7317
18.06.2016 01:30:00.000 GMT+0430,1297.559,1297.559,1297.559,1297.559,0
19.06.2016 01:30:00.000 GMT+0430,1297.559,1297.559,1297.559,1297.559,0
20.06.2016 01:30:00.000 GMT+0430,1289.379,1292.219,1277.969,1289.922,82008679.5092
21.06.2016 01:30:00.000 GMT+0430,1289.298,1294.189,1264.478,1268.321,105916449.1295
22.06.2016 01:30:00.000 GMT+0430,1268.088,1270.600,1261.119,1264.828,88682900.5481
23.06.2016 01:30:00.000 GMT+0430,1265.099,1271.839,1254.378,1255.171,66266540.288899995
24.06.2016 01:30:00.000 GMT+0430,1251.161,1358.229,1250.179,1315.430,95809650.06340003
25.06.2016 01:30:00.000 GMT+0430,1315.430,1315.430,1315.430,1315.430,0
26.06.2016 01:30:00.000 GMT+0430,1315.430,1315.430,1315.430,1315.430,0
27.06.2016 01:30:00.000 GMT+0430,1321.238,1335.289,1317.629,1323.851,94271479.54700002
28.06.2016 01:30:00.000 GMT+0430,1324.279,1326.000,1305.458,1311.601,97103229.99969998
29.06.2016 01:30:00.000 GMT+0430,1310.238,1327.802,1310.059,1319.082,79836419.58240001
30.06.2016 01:30:00.000 GMT+0430,1317.198,1324.130,1312.789,1321.201,94444529.5335
01.07.2016 01:30:00.000 GMT+0430,1322.089,1344.480,1320.518,1340.511,67594899.5947
02.07.2016 01:30:00.000 GMT+0430,1340.511,1340.511,1340.511,1340.511,0
03.07.2016 01:30:00.000 GMT+0430,1340.511,1340.511,1340.511,1340.511,0
04.07.2016 01:30:00.000 GMT+0430,1341.380,1357.439,1335.941,1350.819,48370699.88270001
05.07.2016 01:30:00.000 GMT+0430,1347.761,1357.550,1338.039,1354.708,79665110.767
06.07.2016 01:30:00.000 GMT+0430,1355.158,1375.081,1355.158,1363.351,86732520.5803
07.07.2016 01:30:00.000 GMT+0430,1363.658,1370.692,1350.789,1361.031,84964080.2144
08.07.2016 01:30:00.000 GMT+0430,1359.228,1370.340,1335.419,1365.778,73346954.1669
09.07.2016 01:30:00.000 GMT+0430,1365.778,1365.778,1365.778,1365.778,0
10.07.2016 01:30:00.000 GMT+0430,1365.778,1365.778,1365.778,1365.778,0
11.07.2016 01:30:00.000 GMT+0430,1367.578,1375.020,1350.830,1355.181,84171839.53529999
12.07.2016 01:30:00.000 GMT+0430,1355.189,1357.668,1330.312,1332.039,83776329.51730001
13.07.2016 01:30:00.000 GMT+0430,1333.008,1345.330,1327.548,1342.002,79636739.90940002
14.07.2016 01:30:00.000 GMT+0430,1343.659,1347.061,1320.201,1334.811,94750929.8325
15.07.2016 01:30:00.000 GMT+0430,1335.559,1338.630,1322.498,1336.629,78197280.28760001
16.07.2016 01:30:00.000 GMT+0430,1336.629,1336.629,1336.629,1336.629,0
17.07.2016 01:30:00.000 GMT+0430,1336.629,1336.629,1336.629,1336.629,0
18.07.2016 01:30:00.000 GMT+0430,1332.618,1335.470,1323.461,1327.849,70523700.35639998
19.07.2016 01:30:00.000 GMT+0430,1328.598,1334.926,1325.579,1330.829,63912769.6751
20.07.2016 01:30:00.000 GMT+0430,1331.078,1338.349,1312.589,1314.829,79039669.57330002
21.07.2016 01:30:00.000 GMT+0430,1316.018,1333.830,1310.759,1330.128,86332509.87539999
22.07.2016 01:30:00.000 GMT+0430,1331.348,1333.730,1319.628,1321.688,76656698.94229999
23.07.2016 01:30:00.000 GMT+0430,1321.688,1321.688,1321.688,1321.688,0
24.07.2016 01:30:00.000 GMT+0430,1321.688,1321.688,1321.688,1321.688,0
25.07.2016 01:30:00.000 GMT+0430,1322.679,1323.710,1311.971,1314.428,68428219.9144
26.07.2016 01:30:00.000 GMT+0430,1315.279,1324.488,1313.759,1319.248,57041769.892
27.07.2016 01:30:00.000 GMT+0430,1319.189,1342.418,1315.762,1338.818,61289429.664699994
28.07.2016 01:30:00.000 GMT+0430,1338.998,1345.528,1332.439,1334.679,75063039.6605
29.07.2016 01:30:00.000 GMT+0430,1335.749,1354.998,1328.462,1350.078,87818140.8643
30.07.2016 01:30:00.000 GMT+0430,1350.078,1350.078,1350.078,1350.078,0
31.07.2016 01:30:00.000 GMT+0430,1350.078,1350.078,1350.078,1350.078,0
01.08.2016 01:30:00.000 GMT+0430,1349.338,1354.849,1346.229,1352.109,69139559.74580003
02.08.2016 01:30:00.000 GMT+0430,1353.698,1367.198,1347.108,1362.658,73359449.80409999
03.08.2016 01:30:00.000 GMT+0430,1363.578,1366.450,1354.181,1357.258,64664499.4018
