Local time,Open,High,Low,Close,Volume
04.08.2020 01:30:00.000 GMT+0430,1976.348,2019.885,1966.725,2018.548,72785097.1221
05.08.2020 01:30:00.000 GMT+0430,2018.518,2055.648,2009.338,2037.418,97587746.4416
06.08.2020 01:30:00.000 GMT+0430,2038.578,2069.595,2034.385,2062.828,86805336.05789998
07.08.2020 01:30:00.000 GMT+0430,2063.348,2074.798,2015.385,2034.298,118280467.03340001
08.08.2020 01:30:00.000 GMT+0430,2034.298,2034.298,2034.298,2034.298,0
09.08.2020 01:30:00.000 GMT+0430,2034.298,2034.298,2034.298,2034.298,0
10.08.2020 01:30:00.000 GMT+0430,2033.708,2049.748,2018.638,2026.728,84750752.9259
11.08.2020 01:30:00.000 GMT+0430,2027.498,2029.935,1901.188,1910.928,120491916.6563
12.08.2020 01:30:00.000 GMT+0430,1909.408,1949.548,1862.318,1915.138,132044485.09200002
13.08.2020 01:30:00.000 GMT+0430,1915.718,1966.165,1912.608,1952.968,104746261.95429997
14.08.2020 01:30:00.000 GMT+0430,1953.128,1962.075,1932.025,1943.998,92041398.04840001
15.08.2020 01:30:00.000 GMT+0430,1943.998,1943.998,1943.998,1943.998,0
16.08.2020 01:30:00.000 GMT+0430,1943.998,1943.998,1943.998,1943.998,0
17.08.2020 01:30:00.000 GMT+0430,1948.718,1990.478,1929.348,1984.948,86962546.34849998
18.08.2020 01:30:00.000 GMT+0430,1984.268,2015.498,1975.898,2001.998,95397821.18819998
19.08.2020 01:30:00.000 GMT+0430,2001.728,2006.355,1924.528,1928.488,109227890.01459998
20.08.2020 01:30:00.000 GMT+0430,1928.438,1955.125,1924.688,1946.668,107240889.43000004
21.08.2020 01:30:00.000 GMT+0430,1946.738,1955.765,1911.238,1939.618,101114348.05399999
22.08.2020 01:30:00.000 GMT+0430,1939.618,1939.618,1939.618,1939.618,0
23.08.2020 01:30:00.000 GMT+0430,1939.618,1939.618,1939.618,1939.618,0
24.08.2020 01:30:00.000 GMT+0430,1939.868,1961.788,1923.608,1928.418,84926125.1688
25.08.2020 01:30:00.000 GMT+0430,1926.628,1937.425,1914.105,1927.658,79810054.6
26.08.2020 01:30:00.000 GMT+0430,1930.918,1954.748,1902.678,1953.938,80266145.1696
27.08.2020 01:30:00.000 GMT+0430,1954.288,1976.578,1909.778,1929.098,94784833.3119
28.08.2020 01:30:00.000 GMT+0430,1928.718,1973.718,1923.288,1964.428,90033887.32689999
29.08.2020 01:30:00.000 GMT+0430,1964.428,1964.428,1964.428,1964.428,0
30.08.2020 01:30:00.000 GMT+0430,1964.428,1964.428,1964.428,1964.428,0
31.08.2020 01:30:00.000 GMT+0430,1965.378,1976.465,1954.125,1967.438,77214074.73110001
01.09.2020 01:30:00.000 GMT+0430,1967.108,1992.298,1963.115,1969.988,88593084.0968
02.09.2020 01:30:00.000 GMT+0430,1969.408,1973.118,1932.428,1942.468,89013887.8822
03.09.2020 01:30:00.000 GMT+0430,1942.038,1950.905,1921.658,1930.328,90053659.7967
04.09.2020 01:30:00.000 GMT+0430,1930.958,1947.655,1916.198,1933.298,84194229.8413
05.09.2020 01:30:00.000 GMT+0430,1933.298,1933.298,1933.298,1933.298,0
06.09.2020 01:30:00.000 GMT+0430,1933.298,1933.298,1933.298,1933.298,0
07.09.2020 01:30:00.000 GMT+0430,1929.788,1941.268,1924.288,1927.998,32411380.2909
08.09.2020 01:30:00.000 GMT+0430,1929.298,1940.748,1906.428,1931.648,65137250.3938
09.09.2020 01:30:00.000 GMT+0430,1931.538,1950.775,1919.935,1946.358,49544620.21590001
10.09.2020 01:30:00.000 GMT+0430,1946.388,1966.398,1941.315,1945.408,61198339.4624
11.09.2020 01:30:00.000 GMT+0430,1944.678,1954.658,1937.008,1938.928,64632849.812699996
12.09.2020 01:30:00.000 GMT+0430,1938.928,1938.928,1938.928,1938.928,0
13.09.2020 01:30:00.000 GMT+0430,1938.928,1938.928,1938.928,1938.928,0
14.09.2020 01:30:00.000 GMT+0430,1940.548,1962.385,1937.018,1956.538,52430419.14669999
15.09.2020 01:30:00.000 GMT+0430,1956.998,1972.028,1948.278,1953.848,55975669.8906
16.09.2020 01:30:00.000 GMT+0430,1953.048,1973.468,1949.798,1958.878,63567809.849700004
17.09.2020 01:30:00.000 GMT+0430,1958.918,1960.865,1932.745,1943.718,66771692.395100005
18.09.2020 01:30:00.000 GMT+0430,1943.648,1959.898,1943.548,1949.718,53074864.6257
19.09.2020 01:30:00.000 GMT+0430,1949.718,1949.718,1949.718,1949.718,0
20.09.2020 01:30:00.000 GMT+0430,1949.718,1949.718,1949.718,1949.718,0
21.09.2020 00:30:00.000 GMT+0330,1949.588,1955.458,1882.375,1912.058,77779617.6077
22.09.2020 00:30:00.000 GMT+0330,1912.448,1919.888,1894.458,1899.868,76263438.5229
23.09.2020 00:30:00.000 GMT+0330,1900.008,1905.208,1855.678,1863.158,94660693.04949999
24.09.2020 00:30:00.000 GMT+0330,1863.348,1876.988,1848.635,1867.418,88297985.0174
25.09.2020 00:30:00.000 GMT+0330,1867.648,1875.075,1852.298,1860.998,72296869.9932
26.09.2020 00:30:00.000 GMT+0330,1860.998,1860.998,1860.998,1860.998,0
27.09.2020 00:30:00.000 GMT+0330,1860.998,1860.998,1860.998,1860.998,0
28.09.2020 00:30:00.000 GMT+0330,1859.448,1882.898,1848.455,1881.218,65505659.7292
29.09.2020 00:30:00.000 GMT+0330,1880.848,1898.958,1875.308,1897.718,62756740.5702
30.09.2020 00:30:00.000 GMT+0330,1898.028,1902.115,1881.238,1885.568,69700635.19489999
01.10.2020 00:30:00.000 GMT+0330,1885.538,1912.028,1884.555,1905.818,68767590.6422
02.10.2020 00:30:00.000 GMT+0330,1904.978,1916.975,1889.638,1898.868,62154085.2787
03.10.2020 00:30:00.000 GMT+0330,1898.868,1898.868,1898.868,1898.868,0
04.10.2020 00:30:00.000 GMT+0330,1898.868,1898.868,1898.868,1898.868,0
05.10.2020 00:30:00.000 GMT+0330,1903.828,1918.575,1886.898,1913.098,53063369.9297
06.10.2020 00:30:00.000 GMT+0330,1912.568,1921.018,1874.558,1877.748,64131051.838700004
07.10.2020 00:30:00.000 GMT+0330,1878.368,1897.898,1872.748,1886.948,53350954.83059999
08.10.2020 00:30:00.000 GMT+0330,1886.638,1900.498,1881.938,1893.628,48598360.33
09.10.2020 00:30:00.000 GMT+0330,1893.538,1930.325,1893.378,1929.618,56612475.752799995
10.10.2020 00:30:00.000 GMT+0330,1929.618,1929.618,1929.618,1929.618,0
11.10.2020 00:30:00.000 GMT+0330,1929.618,1929.618,1929.618,1929.618,0
12.10.2020 00:30:00.000 GMT+0330,1928.788,1933.048,1918.158,1922.438,59648195.1474
13.10.2020 00:30:00.000 GMT+0330,1922.578,1925.355,1886.308,1891.008,67382717.073
14.10.2020 00:30:00.000 GMT+0330,1891.078,1912.828,1882.395,1901.448,56485474.76529999
15.10.2020 00:30:00.000 GMT+0330,1901.538,1908.798,1889.438,1908.398,59903010.160100006
16.10.2020 00:30:00.000 GMT+0330,1908.208,1913.808,1897.658,1898.968,47789750.4267
17.10.2020 00:30:00.000 GMT+0330,1898.968,1898.968,1898.968,1898.968,0
18.10.2020 00:30:00.000 GMT+0330,1898.968,1898.968,1898.968,1898.968,0
19.10.2020 00:30:00.000 GMT+0330,1899.668,1918.338,1896.878,1903.778,50734944.462799996
20.10.2020 00:30:00.000 GMT+0330,1903.498,1913.985,1894.618,1906.535,49492510.13980001
21.10.2020 00:30:00.000 GMT+0330,1907.788,1931.298,1907.788,1924.148,53696824.8487
22.10.2020 00:30:00.000 GMT+0330,1923.798,1925.878,1894.208,1903.828,51959690.68990001
23.10.2020 00:30:00.000 GMT+0330,1903.638,1914.108,1894.198,1901.258,46148210.1082
24.10.2020 00:30:00.000 GMT+0330,1901.258,1901.258,1901.258,1901.258,0
25.10.2020 00:30:00.000 GMT+0330,1901.258,1901.258,1901.258,1901.258,0
26.10.2020 00:30:00.000 GMT+0330,1903.298,1908.458,1891.135,1901.858,54653052.1514
27.10.2020 00:30:00.000 GMT+0330,1901.658,1911.348,1897.718,1907.668,45143970.072399996
28.10.2020 00:30:00.000 GMT+0330,1907.758,1910.768,1869.208,1876.968,69939720.51149999
29.10.2020 00:30:00.000 GMT+0330,1876.488,1884.858,1859.868,1867.518,68047550.261
30.10.2020 00:30:00.000 GMT+0330,1865.898,1889.698,1864.258,1878.438,69176219.7613
31.10.2020 00:30:00.000 GMT+0330,1878.438,1878.438,1878.438,1878.438,0
01.11.2020 00:30:00.000 GMT+0330,1878.438,1878.438,1878.438,1878.438,0
02.11.2020 01:30:00.000 GMT+0330,1876.928,1895.898,1873.308,1894.888,64736449.77830001
03.11.2020 01:30:00.000 GMT+0330,1895.148,1910.465,1886.835,1908.828,52289984.70320001
04.11.2020 01:30:00.000 GMT+0330,1908.738,1916.228,1880.635,1902.288,77450208.24679999
05.11.2020 01:30:00.000 GMT+0330,1903.038,1952.648,1902.028,1949.238,76777863.14479999
06.11.2020 01:30:00.000 GMT+0330,1948.378,1960.198,1935.468,1950.298,67388070.9412
07.11.2020 01:30:00.000 GMT+0330,1950.298,1950.298,1950.298,1950.298,0
08.11.2020 01:30:00.000 GMT+0330,1950.298,1950.298,1950.298,1950.298,0
09.11.2020 01:30:00.000 GMT+0330,1954.688,1965.415,1850.398,1862.078,90937927.48439999
10.11.2020 01:30:00.000 GMT+0330,1864.078,1890.238,1860.138,1877.038,77064183.47369999
11.11.2020 01:30:00.000 GMT+0330,1876.858,1884.378,1856.208,1865.228,59705315.291899994
12.11.2020 01:30:00.000 GMT+0330,1864.598,1883.698,1862.588,1876.588,59758580.207799986
13.11.2020 01:30:00.000 GMT+0330,1876.928,1896.658,1873.978,1888.288,52841044.127799995
14.11.2020 01:30:00.000 GMT+0330,1888.288,1888.288,1888.288,1888.288,0
15.11.2020 01:30:00.000 GMT+0330,1888.288,1888.288,1888.288,1888.288,0
16.11.2020 01:30:00.000 GMT+0330,1888.138,1898.928,1864.498,1888.578,62061666.846099995
17.11.2020 01:30:00.000 GMT+0330,1888.663,1893.325,1876.735,1879.998,54789476.03720002
18.11.2020 01:30:00.000 GMT+0330,1879.988,1884.718,1863.508,1871.868,60981652.37919999
19.11.2020 01:30:00.000 GMT+0330,1872.068,1873.968,1852.568,1865.808,59196039.49799999
20.11.2020 01:30:00.000 GMT+0330,1865.668,1879.618,1860.908,1870.318,49478039.68190001
21.11.2020 01:30:00.000 GMT+0330,1870.318,1870.318,1870.318,1870.318,0
22.11.2020 01:30:00.000 GMT+0330,1870.318,1870.318,1870.318,1870.318,0
23.11.2020 01:30:00.000 GMT+0330,1869.943,1876.038,1830.778,1837.488,59144653.73729999
24.11.2020 01:30:00.000 GMT+0330,1838.138,1838.948,1799.988,1807.208,73813220.32259999
25.11.2020 01:30:00.000 GMT+0330,1806.838,1817.578,1801.495,1807.498,56747049.6893
26.11.2020 01:30:00.000 GMT+0330,1807.608,1818.088,1805.634,1810.184,30045858.23400001
27.11.2020 01:30:00.000 GMT+0330,1809.463,1813.778,1774.218,1786.648,43446881.20470001
28.11.2020 01:30:00.000 GMT+0330,1786.648,1786.648,1786.648,1786.648,0
29.11.2020 01:30:00.000 GMT+0330,1786.648,1786.648,1786.648,1786.648,0
30.11.2020 01:30:00.000 GMT+0330,1787.208,1789.808,1764.245,1776.598,60067919.820499994
01.12.2020 01:30:00.000 GMT+0330,1776.291,1817.178,1775.685,1814.968,57635597.9127
02.12.2020 01:30:00.000 GMT+0330,1815.028,1832.338,1807.405,1830.528,49137992.98439999
03.12.2020 01:30:00.000 GMT+0330,1830.178,1843.808,1823.648,1840.778,54304684.94460005
04.12.2020 01:30:00.000 GMT+0330,1840.258,1848.088,1828.988,1838.208,55932740.15900003
05.12.2020 01:30:00.000 GMT+0330,1838.208,1838.208,1838.208,1838.208,0
06.12.2020 01:30:00.000 GMT+0330,1838.208,1838.208,1838.208,1838.208,0
07.12.2020 01:30:00.000 GMT+0330,1838.528,1868.448,1821.808,1862.418,50571197.98699999
08.12.2020 01:30:00.000 GMT+0330,1862.248,1875.168,1860.148,1870.168,42109560.02099996
09.12.2020 01:30:00.000 GMT+0330,1870.578,1870.908,1825.363,1833.255,552165.2575070333
